,Area,Occupational Title,Mean Wage,10th Percentile Wage,25th Percentile Wage,Median Wage,75th Percentile Wage,90th Percentile Wage,Rounded Employment
1854,Navajo ,Office and Administrative Support Occupations,16.55,10.86,11.79,15.10,19.26,24.52," 4,660 "
1855,Navajo ,First-Line Supervisors of Office and Administrative Support Worke,23.34,15.56,17.59,21.61,27.22,34.22, 350 
1856,Navajo ,Billing and Posting Clerks and Machine Operators,17.18,10.51,12.71,16.81,20.88,23.36, 190 
1857,Navajo ,"Bookkeeping, Accounting, and Auditing Clerks",18.48,11.07,12.27,18.04,22.73,27.02, 260 
1858,Navajo ,Payroll and Timekeeping Clerks,17.41,10.50,10.51,16.65,20.04,28.40, 40 
1859,Navajo ,Tellers,13.83,12.13,12.70,13.69,14.68,15.88, 110 
1860,Navajo ,"Court, Municipal, and License Clerks",*,*,*,*,*,*, 50 
1861,Navajo ,Customer Service Representatives,16.63,11.31,13.20,16.30,18.58,22.10, 540 
1862,Navajo ,"Eligibility Interviewers, Government Programs",19.88,13.52,15.48,19.11,25.18,26.43, 40 
1863,Navajo ,"Hotel, Motel, and Resort Desk Clerks",11.17,10.50,10.51,10.81,11.53,12.32, * 
1864,Navajo ,"Human Resources Assistants, Except Payroll and Timekeeping",18.50,12.70,13.68,15.72,24.05,26.44, 40 
1865,Navajo ,Receptionists and Information Clerks,13.23,10.51,11.06,12.56,14.61,17.56, 270 
1866,Navajo ,"Information and Record Clerks, All Other",18.27,12.48,14.40,18.02,21.47,24.54, 90 
1867,Navajo ,"Police, Fire, and Ambulance Dispatchers",17.28,15.36,16.22,17.41,18.61,19.57, 40 
1868,Navajo ,"Meter Readers, Utilities",27.81,21.20,22.83,25.55,30.36,43.52, * 
1869,Navajo ,Postal Service Clerks,23.95,20.56,21.39,22.16,28.89,28.90, 40 
1870,Navajo ,Postal Service Mail Carriers,24.10,17.78,17.79,22.37,30.05,33.67, 50 
1871,Navajo ,"Production, Planning, and Expediting Clerks",21.36,14.01,16.25,19.44,24.93,31.91, 40 
1872,Navajo ,"Shipping, Receiving, and Traffic Clerks",17.47,10.92,11.82,16.36,22.45,27.07, 30 
1873,Navajo ,Stock Clerks and Order Fillers,11.94,10.66,10.94,11.40,11.87,13.87, 670 
1874,Navajo ,Executive Secretaries and Executive Administrative Assistants,23.18,13.05,17.70,21.99,29.59,36.09, 70 
1875,Navajo ,Medical Secretaries,16.23,12.49,14.26,16.30,18.10,20.39, 160 
1876,Navajo ,"Secretaries and Administrative Assistants, Except Legal, Medical,",15.40,10.88,11.96,14.41,18.10,21.54, 600 
1877,Navajo ,"Office Clerks, General",16.79,10.84,12.28,15.56,19.51,23.51, 520 
1878,Navajo ,"Farming, Fishing, and Forestry Occupations",17.63,11.46,15.27,17.17,19.43,23.75, * 
1879,Navajo ,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",26.57,20.15,21.98,25.22,32.04,36.93, * 
1880,Navajo ,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",16.54,11.30,15.14,16.82,18.41,21.33, * 
1881,Navajo ,Construction and Extraction Occupations,20.42,12.47,15.49,19.37,24.25,30.42," 1,440 "
1882,Navajo ,First-Line Supervisors of Construction Trades and Extraction Work,25.95,16.97,20.82,25.15,31.77,36.24, 150 
1883,Navajo ,Carpenters,23.57,16.25,17.88,22.49,28.83,33.96, 130 
1884,Navajo ,Construction Laborers,16.20,11.47,12.76,15.02,19.74,22.51, 270 
1885,Navajo ,Operating Engineers and Other Construction Equipment Operators,21.66,15.18,17.87,21.69,25.56,29.00, 200 
1886,Navajo ,Electricians,25.66,16.29,18.19,23.29,32.04,39.35, * 
1887,Navajo ,"Plumbers, Pipefitters, and Steamfitters",22.40,14.49,16.94,19.94,28.60,32.59, * 
1888,Navajo ,Construction and Building Inspectors,23.27,16.20,19.34,22.57,27.08,30.94, 50 
1889,Navajo ,Highway Maintenance Workers,18.79,14.43,16.34,18.78,21.70,23.56, 90 
1890,Navajo ,"Installation, Maintenance, and Repair Occupations",21.33,11.30,13.84,19.43,26.61,35.72," 1,360 "
1891,Navajo ,"First-Line Supervisors of Mechanics, Installers, and Repairers",29.56,19.62,22.13,28.58,36.64,40.42, 100 
1892,Navajo ,Automotive Service Technicians and Mechanics,19.42,11.39,13.32,17.60,25.73,30.32, 150 
1893,Navajo ,"Mobile Heavy Equipment Mechanics, Except Engines",22.33,17.56,19.97,21.89,23.81,28.21, 110 
1894,Navajo ,Tire Repairers and Changers,13.88,12.02,12.97,13.96,14.95,15.53, * 
1895,Navajo ,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",18.99,14.60,15.77,17.87,22.11,26.91, * 
1896,Navajo ,Electrical Power-Line Installers and Repairers,36.06,21.24,25.70,36.35,45.38,51.21, * 
1897,Navajo ,"Maintenance and Repair Workers, General",16.34,10.88,11.44,14.61,19.57,25.79, 480 
1898,Navajo ,"Helpers--Installation, Maintenance, and Repair Workers",14.27,10.51,12.01,14.02,17.03,18.64, 50 
1899,Navajo ,Production Occupations,18.87,10.91,12.22,16.20,23.77,30.89, 650 
1900,Navajo ,First-Line Supervisors of Production and Operating Workers,27.64,17.48,21.08,26.17,32.30,39.04, 50 
1901,Navajo ,Laundry and Dry-Cleaning Workers,11.01,10.50,10.51,10.58,11.34,11.79, * 
1902,Navajo ,Water and Wastewater Treatment Plant and System Operators,17.80,12.72,13.61,15.15,21.18,26.10, 100 
1903,Navajo ,Transportation and Material Moving Occupations,16.43,10.80,12.16,15.37,18.64,23.84," 1,250 "
1904,Navajo ,"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors",23.51,17.03,19.18,22.29,28.07,32.39, 50 
1905,Navajo ,"Bus Drivers, School or Special Client",14.97,11.07,12.70,14.73,17.37,19.13, 210 
1906,Navajo ,Driver/Sales Workers,14.86,10.50,11.06,15.22,17.43,18.74, * 
1907,Navajo ,Heavy and Tractor-Trailer Truck Drivers,18.22,12.77,14.02,16.17,19.72,28.23, 320 
1908,Navajo ,Light Truck or Delivery Services Drivers,21.22,12.51,15.93,18.06,28.83,35.13, 70 
1909,Navajo ,Taxi Drivers and Chauffeurs,11.46,10.50,10.51,11.06,11.71,13.41, 40 
1910,Navajo ,"Laborers and Freight, Stock, and Material Movers, Hand",13.48,10.79,11.21,11.92,14.83,18.51, 130 
1911,Navajo ,"Packers and Packagers, Hand",12.96,10.51,10.79,11.74,14.58,17.90, 60 
1912,Pima ,Total all occupations,22.89,10.70,11.87,17.04,27.10,41.90," 369,480 "
1913,Pima ,Management Occupations,46.55,20.26,27.89,40.16,57.16,79.66," 20,290 "
1914,Pima ,Chief Executives,75.08,28.21,41.76,67.40,97.75,*, 770 
1915,Pima ,General and Operations Managers,44.36,19.57,26.62,38.17,54.38,76.67," 5,520 "
1916,Pima ,Legislators,*,*,*,*,*,*, 40 
1917,Pima ,Advertising and Promotions Managers,44.52,21.29,26.91,41.46,60.03,73.59, 90 
1918,Pima ,Marketing Managers,54.48,23.57,30.14,46.42,75.81,96.59, 580 
1919,Pima ,Sales Managers,48.97,24.07,29.23,42.50,61.68,81.58, 960 
1920,Pima ,Public Relations and Fundraising Managers,49.74,24.19,29.86,38.36,56.99,85.02, 250 
1921,Pima ,Administrative Services Managers,43.45,21.73,27.36,36.85,50.51,70.25, 770 
1922,Pima ,Computer and Information Systems Managers,61.74,35.79,45.07,56.90,72.66,92.54, 710 
1923,Pima ,Financial Managers,48.42,26.60,31.33,43.91,60.45,78.59," 1,190 "
1924,Pima ,Industrial Production Managers,47.05,25.44,34.49,43.79,56.38,73.78, 310 
1925,Pima ,Purchasing Managers,55.19,26.81,42.79,57.69,70.10,79.05, 230 
1926,Pima ,"Transportation, Storage, and Distribution Managers",39.96,19.55,30.01,38.88,47.86,60.98, 260 
1927,Pima ,Human Resources Managers,45.97,26.20,32.29,43.03,57.02,71.86, 330 
1928,Pima ,Training and Development Managers,50.81,27.10,33.67,42.74,63.58,81.27, 100 
1929,Pima ,Construction Managers,40.68,23.29,30.28,37.07,46.34,58.29, 740 
1930,Pima ,"Education Administrators, Preschool and Childcare Center/Program",18.59,15.25,16.41,18.23,20.94,23.32, 130 
1931,Pima ,"Education Administrators, Elementary and Secondary School",*,*,*,*,*,*, 690 
1932,Pima ,"Education Administrators, Postsecondary",55.97,26.94,33.08,43.98,67.03,*, 690 
1933,Pima ,"Education Administrators, All Other",*,*,*,*,*,*, 170 
1934,Pima ,Architectural and Engineering Managers,72.99,34.75,51.33,71.89,92.08,*, 470 
1935,Pima ,Food Service Managers,27.60,15.54,19.63,25.28,30.24,47.45, 530 
1936,Pima ,Lodging Managers,32.77,13.19,16.48,24.60,30.55,51.50, 110 
1937,Pima ,Medical and Health Services Managers,53.34,26.89,34.10,46.86,61.36,82.60," 1,260 "
1938,Pima ,Natural Sciences Managers,53.63,22.48,27.97,45.05,70.27,94.38, 240 
1939,Pima ,"Property, Real Estate, and Community Association Managers",20.97,10.68,15.27,19.06,24.14,30.39, 990 
1940,Pima ,Social and Community Service Managers,31.19,19.23,23.05,30.32,37.83,46.47, 410 
1941,Pima ,"Managers, All Other",45.39,23.82,34.17,46.46,52.31,64.38," 1,660 "
1942,Pima ,Business and Financial Operations Occupations,31.91,16.32,21.49,29.03,38.84,49.95," 15,860 "
1943,Pima ,Buyers and Purchasing Agents,33.72,19.32,24.64,33.54,42.89,48.70, 880 
1944,Pima ,"Claims Adjusters, Examiners, and Investigators",29.53,20.73,23.92,28.93,35.22,39.63, 730 
1945,Pima ,"Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation",29.44,18.06,21.13,25.91,37.45,46.46," 1,170 "
1946,Pima ,Cost Estimators,30.80,19.92,23.32,29.60,37.33,45.18, 610 
1947,Pima ,Human Resources Specialists,27.90,16.01,20.22,25.62,34.08,43.50," 1,250 "
1948,Pima ,Labor Relations Specialists,22.00,10.50,10.51,24.44,28.67,34.89, 70 
1949,Pima ,Logisticians,33.68,24.25,26.94,31.62,38.49,46.93, 210 
1950,Pima ,Management Analysts,40.59,16.09,26.80,37.66,48.01,72.06, 790 
1951,Pima ,"Meeting, Convention, and Event Planners",21.78,10.53,14.71,20.41,27.57,34.55, 180 
1952,Pima ,Fundraisers,20.75,11.10,12.97,20.18,24.98,31.20, 140 
1953,Pima ,"Compensation, Benefits, and Job Analysis Specialists",27.00,16.06,18.56,24.05,31.64,38.31, 190 
1954,Pima ,Training and Development Specialists,30.03,13.86,19.10,26.51,40.50,51.78," 1,290 "
1955,Pima ,Market Research Analysts and Marketing Specialists,28.71,14.40,18.15,25.23,35.18,50.69," 1,010 "
1956,Pima ,"Business Operations Specialists, All Other",32.79,17.30,23.73,31.74,39.50,48.78," 2,370 "
1957,Pima ,Accountants and Auditors,32.05,17.91,22.23,28.79,38.20,51.50," 2,140 "
1958,Pima ,Appraisers and Assessors of Real Estate,24.99,16.50,18.78,24.21,29.10,31.88, 190 
1959,Pima ,Budget Analysts,33.35,23.63,26.80,31.02,39.86,47.73, 180 
1960,Pima ,Financial Analysts,42.78,25.76,29.63,36.70,46.32,64.07, 620 
1961,Pima ,Personal Financial Advisors,50.75,17.66,24.80,38.09,59.57,*, 490 
1962,Pima ,Insurance Underwriters,28.35,19.67,21.66,24.92,33.05,44.55, 80 
1963,Pima ,Credit Counselors,19.93,15.76,16.77,18.46,21.95,27.39, 70 
1964,Pima ,Loan Officers,31.46,13.60,20.39,26.95,38.88,55.82, 630 
1965,Pima ,"Tax Examiners and Collectors, and Revenue Agents",33.16,17.66,25.83,32.59,40.26,49.28, 50 
1966,Pima ,Tax Preparers,17.80,10.50,11.33,14.93,19.72,29.69, 280 
1967,Pima ,"Financial Specialists, All Other",36.83,26.31,30.35,35.93,42.10,49.21, 140 
1968,Pima ,Computer and Mathematical Occupations,39.41,20.38,27.67,37.41,49.84,61.41," 12,390 "
1969,Pima ,Computer Systems Analysts,40.44,26.63,31.17,37.87,47.16,59.51," 1,170 "
1970,Pima ,Information Security Analysts,37.68,25.65,29.37,35.88,45.76,54.60, 270 
1971,Pima ,Computer Programmers,43.69,28.20,34.49,41.71,49.64,62.13, 630 
1972,Pima ,"Software Developers, Applications",40.87,26.30,31.09,39.43,48.45,60.25, 960 
1973,Pima ,"Software Developers, Systems Software",51.22,34.80,41.73,51.44,60.44,69.38," 3,520 "
1974,Pima ,Web Developers,28.69,18.22,22.17,28.34,34.80,38.97, 230 
1975,Pima ,Database Administrators,37.78,20.85,27.42,35.24,46.79,60.65, 230 
1976,Pima ,Network and Computer Systems Administrators,37.19,24.87,29.26,35.68,44.32,54.16, 740 
1977,Pima ,Computer Network Architects,41.45,27.37,32.04,37.74,50.09,61.59, * 
1978,Pima ,Computer User Support Specialists,25.23,15.54,18.93,23.94,29.70,37.38," 2,100 "
1979,Pima ,Computer Network Support Specialists,25.96,16.91,20.59,24.63,29.30,35.99, 650 
1980,Pima ,"Computer Occupations, All Other",35.80,15.91,26.07,34.44,43.82,53.94," 1,330 "
1981,Pima ,Operations Research Analysts,41.45,24.78,29.46,38.92,53.38,61.78, 220 
1982,Pima ,Statisticians,41.34,21.66,28.47,38.59,49.93,71.33, 100 
1983,Pima ,Architecture and Engineering Occupations,47.21,23.66,32.14,43.82,61.40,77.06," 8,570 "
1984,Pima ,"Architects, Except Landscape and Naval",33.91,25.47,27.64,32.83,38.70,45.66, * 
1985,Pima ,Landscape Architects,30.51,16.69,19.12,30.64,36.70,44.67, 70 
1986,Pima ,Cartographers and Photogrammetrists,29.72,22.10,25.30,28.75,34.22,39.07, 40 
1987,Pima ,Surveyors,29.91,20.28,23.03,27.99,36.26,45.00, 120 
1988,Pima ,Aerospace Engineers,*,*,*,*,*,*, 220 
1989,Pima ,Biomedical Engineers,*,*,*,*,*,*, 100 
1990,Pima ,Civil Engineers,43.27,25.17,29.96,38.52,53.56,73.66, 550 
1991,Pima ,Computer Hardware Engineers,55.24,32.54,41.45,53.14,66.18,81.15, 220 
1992,Pima ,Electrical Engineers,54.35,33.48,41.29,50.88,63.81,78.58," 1,410 "
1993,Pima ,"Electronics Engineers, Except Computer",66.95,34.19,54.07,72.01,80.38,92.89," 1,100 "
1994,Pima ,Environmental Engineers,35.73,20.59,24.08,33.35,44.82,57.50, 110 
1995,Pima ,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",36.03,23.04,26.75,32.41,43.70,52.47, 90 
1996,Pima ,Industrial Engineers,52.16,33.76,42.16,51.09,62.45,74.87," 1,060 "
1997,Pima ,Materials Engineers,49.10,34.55,41.71,47.51,56.65,65.07, 100 
1998,Pima ,Mechanical Engineers,48.70,32.47,36.82,45.57,59.35,73.99," 1,230 "
1999,Pima ,"Mining and Geological Engineers, Including Mining Safety Engineers",43.61,31.48,34.55,42.34,54.92,59.60, 40 
2000,Pima ,"Engineers, All Other",46.69,24.33,35.52,45.38,54.91,68.01, 270 
2001,Pima ,Architectural and Civil Drafters,29.08,19.46,22.68,28.29,35.31,40.07, 250 
2002,Pima ,Electrical and Electronics Drafters,30.73,22.22,25.67,29.24,35.25,43.20, 70 
2003,Pima ,Mechanical Drafters,32.70,20.53,24.44,29.40,38.04,52.28, 100 
2004,Pima ,Aerospace Engineering and Operations Technicians,34.04,19.45,31.43,34.97,38.37,44.09, * 
2005,Pima ,Civil Engineering Technicians,25.78,14.60,17.89,24.16,33.06,37.44, 130 
2006,Pima ,Electrical and Electronics Engineering Technicians,28.06,16.46,22.26,29.01,34.31,38.19, 360 
2007,Pima ,Industrial Engineering Technicians,27.67,18.97,21.51,25.97,31.71,38.52, 120 
2008,Pima ,Mechanical Engineering Technicians,25.00,16.03,19.61,23.19,31.40,36.73, 110 
2009,Pima ,"Engineering Technicians, Except Drafters, All Other",25.16,12.51,17.11,23.31,31.68,37.90, 220 
2010,Pima ,Surveying and Mapping Technicians,24.05,14.56,17.95,23.74,28.39,32.81, 180 
2011,Pima ,"Life, Physical, and Social Science Occupations",31.10,14.98,20.03,26.81,37.10,49.36," 4,290 "
2012,Pima ,Soil and Plant Scientists,33.35,18.12,22.38,32.15,42.34,50.70, 40 
2013,Pima ,Zoologists and Wildlife Biologists,34.26,20.93,26.33,31.60,43.27,49.48, 60 
2014,Pima ,"Biological Scientists, All Other",52.81,23.75,29.53,35.51,44.26,*, 90 
2015,Pima ,Conservation Scientists,35.32,22.28,27.77,34.58,38.53,46.18, 40 
2016,Pima ,"Medical Scientists, Except Epidemiologists",*,*,*,*,*,*, 390 
2017,Pima ,Astronomers,53.61,26.81,33.91,48.35,67.06,87.64, 160 
2018,Pima ,Atmospheric and Space Scientists,46.34,26.74,36.71,48.53,54.92,60.80, 50 
2019,Pima ,Chemists,29.75,20.83,23.83,27.96,33.99,42.19, 80 
2020,Pima ,"Environmental Scientists and Specialists, Including Health",35.17,21.14,24.50,33.36,40.38,55.68, 250 
2021,Pima ,"Geoscientists, Except Hydrologists and Geographers",33.36,21.04,25.01,30.63,40.43,50.55, 110 
2022,Pima ,Hydrologists,33.53,23.74,26.34,31.65,39.08,46.46, 70 
2023,Pima ,Survey Researchers,32.43,18.09,22.11,30.27,42.23,52.51, 50 
2024,Pima ,"Clinical, Counseling, and School Psychologists",27.55,16.72,20.76,26.07,31.01,37.88, 430 
2025,Pima ,"Psychologists, All Other",42.43,20.40,35.53,45.06,52.09,54.91, 40 
2026,Pima ,Urban and Regional Planners,32.43,21.28,25.91,31.74,38.18,45.86, 120 
2027,Pima ,Anthropologists and Archeologists,28.88,14.26,18.05,28.98,37.62,45.07, 90 
2028,Pima ,Biological Technicians,16.02,11.41,12.52,14.32,17.74,23.36, 350 
2029,Pima ,Chemical Technicians,21.43,11.52,13.75,17.97,28.32,36.71, 190 
2030,Pima ,Geological and Petroleum Technicians,16.88,11.87,12.84,14.36,18.63,27.30, 60 
2031,Pima ,Social Science Research Assistants,23.73,16.91,19.78,22.89,27.14,30.30, 880 
2032,Pima ,"Environmental Science and Protection Technicians, Including Health",19.97,12.19,14.33,17.84,22.58,28.64, 90 
2033,Pima ,Forensic Science Technicians,27.16,16.18,18.33,25.39,34.94,43.38, 120 
2034,Pima ,"Life, Physical, and Social Science Technicians, All Other",25.70,17.28,20.50,23.66,28.66,32.60, 180 
2035,Pima ,Community and Social Services Occupations,20.23,12.63,15.38,18.36,23.49,30.12," 8,320 "
2036,Pima ,"Educational, Guidance, School, and Vocational Counselors",22.01,13.03,16.43,20.55,24.25,29.93," 1,040 "
2037,Pima ,Marriage and Family Therapists,21.47,16.38,18.99,21.37,23.68,27.15, 470 
2038,Pima ,Rehabilitation Counselors,17.53,13.44,15.62,17.16,18.70,22.99, 600 
2039,Pima ,"Substance abuse, behavioral disorder, and mental health counselors",20.10,12.55,14.61,18.41,23.67,30.22," 1,040 "
2040,Pima ,"Counselors, All Other",17.61,10.50,10.51,13.90,23.50,29.65, 50 
2041,Pima ,"Child, Family, and School Social Workers",17.86,12.66,15.08,17.21,19.54,24.43," 1,830 "
2042,Pima ,Healthcare Social Workers,28.13,20.57,25.06,28.17,31.73,36.75, 290 
2043,Pima ,Mental Health and Substance Abuse Social Workers,16.74,11.01,13.78,16.47,18.66,23.15, 350 
2044,Pima ,"Social Workers, All Other",31.90,21.29,27.20,32.59,37.54,40.26, 250 
2045,Pima ,Health Educators,28.06,12.62,16.54,23.80,41.41,47.83, 320 
2046,Pima ,Probation Officers and Correctional Treatment Specialists,22.17,15.57,17.40,21.37,26.67,29.94, 280 
2047,Pima ,Social and Human Service Assistants,17.47,12.00,13.63,16.42,19.77,24.15," 1,210 "
2048,Pima ,Community Health Workers,17.49,10.92,11.54,16.35,21.68,26.39, 200 
2049,Pima ,"Community and Social Service Specialists, All Other",18.60,13.32,15.69,18.22,21.69,24.21, 230 
2050,Pima ,Clergy,27.37,18.16,21.37,25.25,33.47,39.08, 120 
2051,Pima ,Legal Occupations,40.34,15.53,18.78,27.83,44.99,79.88," 2,740 "
2052,Pima ,Lawyers,57.33,20.86,27.26,41.67,71.23,*," 1,300 "
2053,Pima ,Judicial Law Clerks,21.37,15.81,16.93,18.79,26.27,29.31, 60 
2054,Pima ,"Administrative Law Judges, Adjudicators, and Hearing Officers",52.11,25.44,29.00,52.64,75.35,83.90, 30 
2055,Pima ,"Arbitrators, Mediators, and Conciliators",21.39,15.99,17.36,20.02,26.10,28.97, 30 
2056,Pima ,"Judges, Magistrate Judges, and Magistrates",52.30,30.94,33.76,38.40,66.91,78.29, 140 
2057,Pima ,Paralegals and Legal Assistants,20.70,13.51,15.55,18.43,26.21,30.37," 1,010 "
2058,Pima ,"Legal Support Workers, All Other",24.49,16.16,18.20,22.02,25.36,29.39, 110 
2059,Pima ,"Education, Training, and Library Occupations",24.53,11.27,14.31,18.68,25.02,43.26," 22,210 "
2060,Pima ,"Business Teachers, Postsecondary",*,*,*,*,*,*, 250 
2061,Pima ,"Health Specialties Teachers, Postsecondary",*,*,*,*,*,*, 960 
2062,Pima ,"Nursing Instructors and Teachers, Postsecondary",*,*,*,*,*,*, 240 
2063,Pima ,"Art, Drama, and Music Teachers, Postsecondary",*,*,*,*,*,*, 290 
2064,Pima ,"Vocational Education Teachers, Postsecondary",29.26,16.54,20.72,25.17,35.92,49.94, 380 
2065,Pima ,"Preschool Teachers, Except Special Education",14.30,10.75,11.55,13.56,16.52,18.67," 1,290 "
2066,Pima ,"Kindergarten Teachers, Except Special Education",*,*,*,*,*,*, 260 
2067,Pima ,"Elementary School Teachers, Except Special Education",*,*,*,*,*,*," 2,880 "
2068,Pima ,"Middle School Teachers, Except Special and Career/Technical Educa",*,*,*,*,*,*," 1,770 "
2069,Pima ,"Career/Technical Education Teachers, Middle School",*,*,*,*,*,*, 30 
2070,Pima ,"Secondary School Teachers, Except Special and Career/Technical Ed",*,*,*,*,*,*," 2,450 "
2071,Pima ,"Career/Technical Education Teachers, Secondary School",*,*,*,*,*,*, 80 
2072,Pima ,"Special Education Teachers, Kindergarten and Elementary School",*,*,*,*,*,*, 310 
2073,Pima ,"Special Education Teachers, Middle School",*,*,*,*,*,*, 220 
2074,Pima ,"Special Education Teachers, Secondary School",*,*,*,*,*,*, 350 
2075,Pima ,"Special Education Teachers, All Other",*,*,*,*,*,*, 40 
2076,Pima ,Adult Basic and Secondary Education and Literacy Teachers and Ins,21.57,15.73,19.75,21.79,23.82,27.13, 110 
2077,Pima ,Self-Enrichment Education Teachers,15.61,10.58,11.35,14.42,18.56,23.22, 390 
2078,Pima ,"Teachers and Instructors, All Other, Except Substitute Teachers",*,*,*,*,*,*, 940 
2079,Pima ,Substitute Teachers,14.29,10.70,11.40,12.89,14.86,21.41, 450 
2080,Pima ,Curators,23.59,14.52,16.86,20.96,31.32,38.30, 70 
2081,Pima ,Museum Technicians and Conservators,18.70,13.26,15.17,17.33,19.48,24.86, 40 
2082,Pima ,Librarians,24.71,16.34,19.78,23.05,29.18,36.74, 340 
2083,Pima ,Library Technicians,16.61,11.34,13.50,16.68,19.05,22.49, 190 
2084,Pima ,Instructional Coordinators,22.75,15.09,17.41,21.31,26.21,33.49, 930 
2085,Pima ,Teacher Assistants,*,*,*,*,*,*," 3,210 "
2086,Pima ,"Education, Training, and Library Workers, All Other",18.59,11.87,13.44,19.16,22.65,26.17, 460 
